,geometry,avg_temp,avg_min_month,avg_max_month
21794,POINT (-58.5 -75.5),-22.65386708577474,-34.75399,-3.331684
21805,POINT (-58.5 -64.5),-9.911846160888672,-17.579454,-1.5277556
21806,POINT (-58.5 -63.5),-7.69746462504069,-13.795014,-1.9935794
21807,POINT (-58.5 -62.5),-4.039731661478679,-9.043411,0.6370181
21818,POINT (-58.5 -51.5),6.024207433064778,1.8014766,9.848153
21831,POINT (-58.5 -38.5),14.63116455078125,8.973293,20.896599
21832,POINT (-58.5 -37.5),14.456986745198568,7.4911995,21.937943
21833,POINT (-58.5 -36.5),15.092512766520182,8.293405,22.490519
21834,POINT (-58.5 -35.5),15.952383677164713,9.1440735,23.363941
21835,POINT (-58.5 -34.5),16.924320220947266,10.963602,23.675932
21836,POINT (-58.5 -33.5),17.393049875895183,11.216361,24.40858
21837,POINT (-58.5 -32.5),17.951704661051433,11.778596,24.936474
21838,POINT (-58.5 -31.5),18.70563252766927,12.618048,25.506641
21839,POINT (-58.5 -30.5),19.4600830078125,13.466098,25.995947
21840,POINT (-58.5 -29.5),20.160934448242188,14.283107,26.402725
21841,POINT (-58.5 -28.5),20.749675750732422,15.171474,26.581223
21842,POINT (-58.5 -27.5),21.359410603841145,16.05397,26.832739
21843,POINT (-58.5 -26.5),21.97588857014974,16.679758,27.294256
21844,POINT (-58.5 -25.5),22.563440958658855,17.345928,27.60719
21845,POINT (-58.5 -24.5),23.06537119547526,17.898996,27.817257
21846,POINT (-58.5 -23.5),23.6145757039388,18.46242,28.02288
21847,POINT (-58.5 -22.5),24.3299077351888,19.417356,28.240585
21848,POINT (-58.5 -21.5),25.032201131184895,20.436756,28.409678
21849,POINT (-58.5 -20.5),25.417505900065105,21.132734,28.456139
21850,POINT (-58.5 -19.5),25.57610321044922,21.556763,28.273281
21851,POINT (-58.5 -18.5),25.430099487304688,21.648874,27.75709
21852,POINT (-58.5 -17.5),25.943143208821613,22.303963,27.96433
21853,POINT (-58.5 -16.5),26.04144287109375,22.593563,27.852474
21854,POINT (-58.5 -15.5),25.282577514648438,22.238316,26.888552
21855,POINT (-58.5 -14.5),23.834584554036457,21.354546,25.193989
21856,POINT (-58.5 -13.5),23.87035624186198,22.022387,24.94685
21857,POINT (-58.5 -12.5),24.545491536458332,23.216722,25.449778
21858,POINT (-58.5 -11.5),25.152987162272137,24.278646,26.06066
21859,POINT (-58.5 -10.5),25.789705912272137,25.244265,26.74591
21860,POINT (-58.5 -9.5),26.126993815104168,25.610273,27.03815
21861,POINT (-58.5 -8.5),26.572044372558594,26.072369,27.382158
21862,POINT (-58.5 -7.5),26.861167907714844,26.416847,27.579819
21863,POINT (-58.5 -6.5),27.06316630045573,26.565132,27.803226
21864,POINT (-58.5 -5.5),27.259991963704426,26.654675,28.08902
21865,POINT (-58.5 -4.5),27.1395746866862,26.517637,28.014874
21866,POINT (-58.5 -3.5),27.171043395996094,26.578075,28.123047
21867,POINT (-58.5 -2.5),26.986612955729168,26.407852,28.075687
21868,POINT (-58.5 -1.5),27.03875732421875,26.447676,28.164488
21869,POINT (-58.5 -0.5),26.89728546142578,26.171326,28.029434
21870,POINT (-58.5 0.5),26.754954020182293,25.909727,27.908415
21871,POINT (-58.5 1.5),26.25562286376953,25.335217,27.458258
21872,POINT (-58.5 2.5),27.060638427734375,26.14238,28.310896
21873,POINT (-58.5 3.5),27.258773803710938,26.486753,28.496027
21874,POINT (-58.5 4.5),26.840682983398438,26.127672,28.03074
21875,POINT (-58.5 5.5),26.534983317057293,25.77954,27.627443
21876,POINT (-58.5 6.5),26.531326293945312,25.90879,27.380087
21877,POINT (-58.5 7.5),26.340421040852863,25.5513,27.041845
21917,POINT (-58.5 47.5),4.4480031331380205,-5.3712425,14.969648
21918,POINT (-58.5 48.5),3.6700283686319985,-7.33088,15.013633
21919,POINT (-58.5 49.5),3.3983418146769204,-7.5405645,14.115431
21921,POINT (-58.5 51.5),0.4111151695251465,-13.383938,13.569082
21922,POINT (-58.5 52.5),-1.3062692483266194,-16.520693,13.00039
21923,POINT (-58.5 53.5),-1.9130674997965496,-17.31574,12.508535
21924,POINT (-58.5 54.5),-1.3940803209940593,-15.889879,12.137555
21945,POINT (-58.5 75.5),-13.955904642740885,-26.703072,0.8139298
21946,POINT (-58.5 76.5),-22.0004145304362,-34.836136,-4.082653
21947,POINT (-58.5 77.5),-25.544540405273438,-38.38195,-6.969975
21948,POINT (-58.5 78.5),-25.234293619791668,-38.60015,-5.2200956
21949,POINT (-58.5 79.5),-23.78876241048177,-38.155632,-1.7826793
21950,POINT (-58.5 80.5),-21.785115559895832,-37.174763,2.219348
21951,POINT (-58.5 81.5),-20.55349349975586,-36.443565,4.0832644
21952,POINT (-58.5 82.5),-17.513696034749348,-31.790943,1.2954303
21960,POINT (-57.5 -89.5),-47.48258972167969,-58.15349,-25.704329
21961,POINT (-57.5 -88.5),-45.69908650716146,-56.08936,-24.795816
21962,POINT (-57.5 -87.5),-42.65311177571615,-52.848587,-22.569036
21963,POINT (-57.5 -86.5),-38.36090596516927,-48.48752,-18.82063
21964,POINT (-57.5 -85.5),-34.742408752441406,-44.83717,-15.547258
21965,POINT (-57.5 -84.5),-30.994405110677082,-41.08642,-12.006433
21966,POINT (-57.5 -83.5),-28.730926513671875,-38.810005,-10.085791
21967,POINT (-57.5 -82.5),-25.697715759277344,-35.74564,-7.74152
21968,POINT (-57.5 -81.5),-25.040822347005207,-35.17072,-7.819511
21969,POINT (-57.5 -80.5),-24.37646230061849,-34.624172,-7.8184314
21970,POINT (-57.5 -79.5),-23.746660868326824,-34.115395,-7.7568464
21971,POINT (-57.5 -78.5),-23.287546793619793,-33.73962,-7.7463603
21972,POINT (-57.5 -77.5),-23.125155131022137,-33.558796,-7.861974
21973,POINT (-57.5 -76.5),-23.126597086588543,-33.71281,-7.574476
21974,POINT (-57.5 -75.5),-22.738568623860676,-35.454266,-2.135648
21985,POINT (-57.5 -64.5),-11.20682144165039,-18.709955,-2.5400724
21986,POINT (-57.5 -63.5),-7.247559229532878,-13.539352,-1.1466144
21998,POINT (-57.5 -51.5),6.040771484375,3.0263863,9.339584
22011,POINT (-57.5 -38.5),14.60202407836914,10.111153,19.694944
22012,POINT (-57.5 -37.5),14.75869623819987,8.306347,21.645771
22013,POINT (-57.5 -36.5),15.150472005208334,8.307863,22.459156
22014,POINT (-57.5 -35.5),15.924186706542969,9.880465,22.64395
22015,POINT (-57.5 -34.5),16.73620351155599,11.360671,22.994633
22016,POINT (-57.5 -33.5),17.198590596516926,10.665827,24.452694
22017,POINT (-57.5 -32.5),17.826934814453125,11.703141,24.76315
22018,POINT (-57.5 -31.5),18.387800852457683,12.461606,25.058697
22019,POINT (-57.5 -30.5),19.341898600260418,13.5256,25.717896
22020,POINT (-57.5 -29.5),20.217347462972004,14.47456,26.31443
22021,POINT (-57.5 -28.5),20.793743133544922,15.184909,26.62308
22022,POINT (-57.5 -27.5),21.4058100382487,16.252699,26.73921
22023,POINT (-57.5 -26.5),22.040206909179688,16.859228,27.217772
22024,POINT (-57.5 -25.5),22.519757588704426,17.49446,27.377466
22025,POINT (-57.5 -24.5),23.02690887451172,18.108807,27.551773
22026,POINT (-57.5 -23.5),23.376719156901043,18.516806,27.533728
22027,POINT (-57.5 -22.5),23.83544413248698,19.17653,27.505655
22028,POINT (-57.5 -21.5),24.43114980061849,20.041157,27.601225
22029,POINT (-57.5 -20.5),25.020413716634113,20.868946,27.85835
22030,POINT (-57.5 -19.5),25.3363520304362,21.390867,27.869438
22031,POINT (-57.5 -18.5),25.49517313639323,21.737383,27.662827
22032,POINT (-57.5 -17.5),25.81561533610026,22.189358,27.700672
22033,POINT (-57.5 -16.5),25.808135986328125,22.435814,27.457895
22034,POINT (-57.5 -15.5),25.6312739054362,22.625519,27.194662
22035,POINT (-57.5 -14.5),24.907933553059895,22.339312,26.28729
22036,POINT (-57.5 -13.5),24.417653401692707,22.28614,25.58552
22037,POINT (-57.5 -12.5),24.67969258626302,23.068016,25.646242
22038,POINT (-57.5 -11.5),25.2227300008138,24.151213,26.095747
22039,POINT (-57.5 -10.5),25.76445770263672,25.182415,26.72878
22040,POINT (-57.5 -9.5),26.21942138671875,25.659657,27.140532
22041,POINT (-57.5 -8.5),26.62596893310547,26.083363,27.430313
22042,POINT (-57.5 -7.5),26.52014923095703,26.09682,27.189241
22043,POINT (-57.5 -6.5),26.769203186035156,26.26555,27.495134
22044,POINT (-57.5 -5.5),27.303932189941406,26.662588,28.146101
22045,POINT (-57.5 -4.5),27.21820831298828,26.540272,28.140287
22046,POINT (-57.5 -3.5),27.33489227294922,26.658457,28.421028
22047,POINT (-57.5 -2.5),27.28809356689453,26.648727,28.466257
22048,POINT (-57.5 -1.5),27.137285868326824,26.533875,28.350225
22049,POINT (-57.5 -0.5),26.677419026692707,25.997171,27.869646
22050,POINT (-57.5 0.5),26.707794189453125,25.99284,27.902243
22051,POINT (-57.5 1.5),26.539072672526043,25.838552,27.770367
22052,POINT (-57.5 2.5),26.71191660563151,26.07059,27.993456
22053,POINT (-57.5 3.5),26.92572784423828,26.14029,28.223463
22054,POINT (-57.5 4.5),27.06944529215495,26.21829,28.313158
22055,POINT (-57.5 5.5),27.06688944498698,26.31374,28.156143
22056,POINT (-57.5 6.5),26.63520050048828,25.68076,27.548887
22097,POINT (-57.5 47.5),4.479809125264485,-5.054662,14.756264
22098,POINT (-57.5 48.5),3.047321001688639,-8.242671,15.204431
22099,POINT (-57.5 49.5),2.5051587422688804,-9.152346,14.808085
22100,POINT (-57.5 50.5),2.3235804239908853,-8.88932,13.5586
22101,POINT (-57.5 51.5),0.8409857749938965,-11.388438,12.908485
22102,POINT (-57.5 52.5),-0.9619078636169434,-15.568685,12.879469
22103,POINT (-57.5 53.5),-0.8297627766927084,-15.453123,12.926069
22104,POINT (-57.5 54.5),-0.7737840811411539,-13.133399,10.951814
22124,POINT (-57.5 74.5),-10.736328125,-23.549362,2.5629585
22125,POINT (-57.5 75.5),-16.571231842041016,-29.496906,-0.10518701
22126,POINT (-57.5 76.5),-22.910929361979168,-35.718967,-4.911837
22127,POINT (-57.5 77.5),-25.982676188151043,-38.80493,-7.3263025
22128,POINT (-57.5 78.5),-25.702491760253906,-39.029152,-5.6436
22129,POINT (-57.5 79.5),-24.198407491048176,-38.516304,-2.2227638
22130,POINT (-57.5 80.5),-22.67089589436849,-38.000175,1.2619748
22131,POINT (-57.5 81.5),-21.21192169189453,-37.12567,3.6196392
22132,POINT (-57.5 82.5),-17.719398498535156,-31.906729,0.88924044
22140,POINT (-56.5 -89.5),-47.486918131510414,-58.16359,-25.692327
22141,POINT (-56.5 -88.5),-45.70132954915365,-56.10787,-24.75556
22142,POINT (-56.5 -87.5),-42.61096445719401,-52.832787,-22.462837
22143,POINT (-56.5 -86.5),-38.25773366292318,-48.421417,-18.628149
22144,POINT (-56.5 -85.5),-34.94787851969401,-45.077454,-15.693576
22145,POINT (-56.5 -84.5),-31.645462036132812,-41.728672,-12.801812
22146,POINT (-56.5 -83.5),-29.825218200683594,-39.870197,-11.431391
22147,POINT (-56.5 -82.5),-26.126075744628906,-36.16074,-8.335604
22148,POINT (-56.5 -81.5),-25.035306294759113,-35.174355,-7.9006505
22149,POINT (-56.5 -80.5),-24.36730194091797,-34.63592,-7.8667927
22150,POINT (-56.5 -79.5),-23.737045288085938,-34.137413,-7.8098683
22151,POINT (-56.5 -78.5),-23.268587748209637,-33.75992,-7.784715
22152,POINT (-56.5 -77.5),-23.109400431315105,-33.57839,-7.9144325
22153,POINT (-56.5 -76.5),-23.121808369954426,-34.23209,-6.5894766
22166,POINT (-56.5 -63.5),-6.916965484619141,-13.283634,-0.58001614
22193,POINT (-56.5 -36.5),15.414019266764322,10.575338,20.903643
22195,POINT (-56.5 -34.5),16.648718516031902,10.191565,23.680254
22196,POINT (-56.5 -33.5),17.103984832763672,10.586756,24.254705
22197,POINT (-56.5 -32.5),17.663406372070312,11.932595,24.209488
22198,POINT (-56.5 -31.5),17.754009246826172,12.010869,24.236563
22199,POINT (-56.5 -30.5),18.798653920491535,13.135011,24.97784
22200,POINT (-56.5 -29.5),19.982709248860676,14.367903,25.891024
22201,POINT (-56.5 -28.5),20.819867451985676,15.337342,26.481722
22202,POINT (-56.5 -27.5),21.35266621907552,16.589012,26.336998
22203,POINT (-56.5 -26.5),21.76555887858073,16.66203,26.749619
22204,POINT (-56.5 -25.5),22.167861938476562,17.277124,26.807434
22205,POINT (-56.5 -24.5),22.57146708170573,17.858747,26.836704
22206,POINT (-56.5 -23.5),22.659884134928387,18.056538,26.52817
22207,POINT (-56.5 -22.5),23.172327677408855,18.779259,26.56676
22208,POINT (-56.5 -21.5),23.59204864501953,19.459854,26.514366
22209,POINT (-56.5 -20.5),24.342308044433594,20.455872,26.869717
22210,POINT (-56.5 -19.5),25.070475260416668,21.262598,27.35496
22211,POINT (-56.5 -18.5),25.11407216389974,21.307398,27.25604
22212,POINT (-56.5 -17.5),25.297108968098957,21.689205,27.096142
22213,POINT (-56.5 -16.5),25.537821451822918,22.28776,27.013805
22214,POINT (-56.5 -15.5),25.544077555338543,22.748356,27.015303
22215,POINT (-56.5 -14.5),25.3326416015625,22.816633,26.7154
22216,POINT (-56.5 -13.5),25.108670552571613,22.833988,26.35232
22217,POINT (-56.5 -12.5),24.969645182291668,23.081787,26.058044
22218,POINT (-56.5 -11.5),25.317596435546875,23.993795,26.289593
22219,POINT (-56.5 -10.5),26.019449869791668,25.436535,27.077663
22220,POINT (-56.5 -9.5),26.503743489583332,25.884779,27.453081
22221,POINT (-56.5 -8.5),26.089406331380207,25.43156,26.96641
22222,POINT (-56.5 -7.5),26.202962239583332,25.635723,26.939093
22223,POINT (-56.5 -6.5),26.80510965983073,26.222565,27.558578
22224,POINT (-56.5 -5.5),27.07501475016276,26.414715,27.908964
22225,POINT (-56.5 -4.5),27.248158772786457,26.562353,28.196602
22226,POINT (-56.5 -3.5),27.2535400390625,26.567154,28.369041
22227,POINT (-56.5 -2.5),27.23725128173828,26.580194,28.43361
22228,POINT (-56.5 -1.5),27.084640502929688,26.440647,28.31781
22229,POINT (-56.5 -0.5),26.53582763671875,25.90796,27.746323
22230,POINT (-56.5 0.5),26.58824920654297,25.998571,27.784153
22231,POINT (-56.5 1.5),26.36346181233724,25.72823,27.560484
22232,POINT (-56.5 2.5),26.141036987304688,25.404232,27.362293
22233,POINT (-56.5 3.5),26.28380076090495,25.412146,27.540092
22234,POINT (-56.5 4.5),26.835042317708332,25.953194,28.043356
22235,POINT (-56.5 5.5),27.058191935221355,26.319078,28.0717
22277,POINT (-56.5 47.5),4.634324709574382,-4.8224177,14.899384
22278,POINT (-56.5 48.5),3.437185605367025,-7.8121343,15.699337
22279,POINT (-56.5 49.5),3.015718460083008,-8.598317,15.545905
22280,POINT (-56.5 50.5),2.1435505549112954,-9.071239,13.927839
22281,POINT (-56.5 51.5),1.2665029366811116,-10.621345,13.249002
22282,POINT (-56.5 52.5),-0.17975544929504395,-13.835004,12.90475
22283,POINT (-56.5 53.5),-0.24763385454813638,-12.90963,11.801522
22303,POINT (-56.5 73.5),-8.699361165364584,-21.401976,4.5217023
22304,POINT (-56.5 74.5),-11.574310302734375,-24.547049,3.6484957
22305,POINT (-56.5 75.5),-18.329264322916668,-31.382671,-0.4340908
22306,POINT (-56.5 76.5),-23.601951599121094,-36.370964,-5.4656353
22307,POINT (-56.5 77.5),-26.412384033203125,-39.21608,-7.5992465
22308,POINT (-56.5 78.5),-26.114664713541668,-39.437862,-5.9528136
22309,POINT (-56.5 79.5),-24.59886423746745,-38.890945,-2.6164107
22310,POINT (-56.5 80.5),-23.52490743001302,-38.80174,0.34803033
22311,POINT (-56.5 81.5),-21.444061279296875,-37.266987,3.2166378
22312,POINT (-56.5 82.5),-17.727598826090496,-31.865005,0.9559751
22320,POINT (-55.5 -89.5),-47.49271138509115,-58.17572,-25.682102
22321,POINT (-55.5 -88.5),-45.701822916666664,-56.12461,-24.713598
22322,POINT (-55.5 -87.5),-42.56072235107422,-52.80351,-22.371296
22323,POINT (-55.5 -86.5),-38.17759704589844,-48.35128,-18.576492
22324,POINT (-55.5 -85.5),-35.10197194417318,-45.2253,-15.967557
22325,POINT (-55.5 -84.5),-32.10191090901693,-42.175705,-13.40023
22326,POINT (-55.5 -83.5),-31.274002075195312,-41.306107,-13.0324545
22327,POINT (-55.5 -82.5),-26.48932139078776,-36.527393,-8.793536
22328,POINT (-55.5 -81.5),-25.020973205566406,-35.178585,-7.926814
22329,POINT (-55.5 -80.5),-24.35095977783203,-34.647755,-7.8681693
22330,POINT (-55.5 -79.5),-23.71593475341797,-34.157528,-7.7944174
22331,POINT (-55.5 -78.5),-23.23254140218099,-33.773132,-7.7603097
22332,POINT (-55.5 -77.5),-23.067487080891926,-33.576878,-7.908798
22333,POINT (-55.5 -76.5),-23.09185282389323,-34.871567,-5.190006
22346,POINT (-55.5 -63.5),-7.208880106608073,-13.553773,-0.6532365
22348,POINT (-55.5 -61.5),-4.175944010416667,-9.327925,0.6513505
22375,POINT (-55.5 -34.5),16.362620035807293,9.985891,23.19923
22376,POINT (-55.5 -33.5),16.683719635009766,10.4596195,23.492651
22377,POINT (-55.5 -32.5),17.55443572998047,12.013365,23.85036
22378,POINT (-55.5 -31.5),18.012274424235027,12.442913,24.238186
22379,POINT (-55.5 -30.5),18.666188557942707,13.1444645,24.61296
22380,POINT (-55.5 -29.5),19.51927312215169,14.0177555,25.18282
22381,POINT (-55.5 -28.5),20.697989145914715,15.382288,26.129795
22382,POINT (-55.5 -27.5),20.96817906697591,15.877001,26.037653
22383,POINT (-55.5 -26.5),20.98699442545573,16.001036,25.690825
22384,POINT (-55.5 -25.5),21.519009908040363,16.694408,25.943874
22385,POINT (-55.5 -24.5),21.972447713216145,17.328056,26.00803
22386,POINT (-55.5 -23.5),21.88532257080078,17.529247,25.382154
22387,POINT (-55.5 -22.5),22.15398661295573,17.985365,25.284435
22388,POINT (-55.5 -21.5),23.120946248372395,19.215744,25.847294
22389,POINT (-55.5 -20.5),24.18126932779948,20.609438,26.467451
22390,POINT (-55.5 -19.5),24.601702372233074,20.996,26.828678
22391,POINT (-55.5 -18.5),24.581710815429688,20.740345,26.94878
22392,POINT (-55.5 -17.5),24.86681874593099,21.276012,26.814802
22393,POINT (-55.5 -16.5),24.80102793375651,21.634312,26.189087
22394,POINT (-55.5 -15.5),24.8820317586263,22.189531,26.305056
22395,POINT (-55.5 -14.5),25.298904418945312,22.835455,26.69057
22396,POINT (-55.5 -13.5),25.335703531901043,23.083645,26.611078
22397,POINT (-55.5 -12.5),25.540730794270832,23.572945,26.691628
22398,POINT (-55.5 -11.5),25.565048217773438,24.039865,26.63014
22399,POINT (-55.5 -10.5),25.8056157430013,24.830452,26.81871
22400,POINT (-55.5 -9.5),26.0899658203125,25.54829,27.0198
22401,POINT (-55.5 -8.5),25.765187581380207,25.073801,26.69328
22402,POINT (-55.5 -7.5),26.242693583170574,25.600372,27.030209
22403,POINT (-55.5 -6.5),26.638765970865887,26.010601,27.4108
22404,POINT (-55.5 -5.5),26.599764506022137,25.951853,27.419113
22405,POINT (-55.5 -4.5),26.80182139078776,26.146107,27.736343
22406,POINT (-55.5 -3.5),27.017733256022137,26.382261,28.074047
22407,POINT (-55.5 -2.5),26.827293395996094,26.23636,27.902016
22408,POINT (-55.5 -1.5),26.657811482747395,25.98579,27.856571
22409,POINT (-55.5 -0.5),26.009312947591145,25.343954,27.220959
22410,POINT (-55.5 0.5),26.267501831054688,25.603909,27.456778
22411,POINT (-55.5 1.5),26.18415069580078,25.470308,27.322733
22412,POINT (-55.5 2.5),25.927268981933594,25.172525,27.007393
22413,POINT (-55.5 3.5),26.542762756347656,25.693802,27.7107
22414,POINT (-55.5 4.5),26.77850850423177,25.870026,27.941156
22415,POINT (-55.5 5.5),26.710161844889324,25.99505,27.75791
22456,POINT (-55.5 46.5),5.694965998331706,-2.3009033,15.153008
22457,POINT (-55.5 47.5),4.780111948649089,-4.759763,15.316611
22458,POINT (-55.5 48.5),3.845142046610514,-7.2027974,16.212936
22459,POINT (-55.5 49.5),3.6579182942708335,-7.2326097,15.175842
22461,POINT (-55.5 51.5),1.7655220031738281,-8.721715,12.575608
22462,POINT (-55.5 52.5),0.7754950523376465,-10.0130205,11.678508
22463,POINT (-55.5 53.5),0.4132072925567627,-10.0960865,10.83929
22481,POINT (-55.5 71.5),-6.5295149485270185,-18.255465,5.299908
22482,POINT (-55.5 72.5),-7.6946767171223955,-19.982828,5.63642
22483,POINT (-55.5 73.5),-9.963848749796549,-22.750425,5.2087913
22484,POINT (-55.5 74.5),-14.770853678385416,-27.877884,2.2088401
22485,POINT (-55.5 75.5),-20.561663309733074,-33.562897,-2.3515613
22486,POINT (-55.5 76.5),-25.030471801757812,-37.750336,-6.679258
22487,POINT (-55.5 77.5),-26.85130564371745,-39.630917,-7.8076267
22488,POINT (-55.5 78.5),-26.484659830729168,-39.83996,-6.162279
22489,POINT (-55.5 79.5),-24.98724365234375,-39.277958,-2.9545052
22490,POINT (-55.5 80.5),-24.162946065266926,-39.390556,-0.34679502
22491,POINT (-55.5 81.5),-21.21043650309245,-36.968933,3.36239
22492,POINT (-55.5 82.5),-17.94302749633789,-32.024258,0.79018795
22500,POINT (-54.5 -89.5),-47.49662780761719,-58.185467,-25.669546
22501,POINT (-54.5 -88.5),-45.70033264160156,-56.131924,-24.70268
22502,POINT (-54.5 -87.5),-42.508402506510414,-52.75188,-22.367023
22503,POINT (-54.5 -86.5),-38.12981160481771,-48.300705,-18.612307
22504,POINT (-54.5 -85.5),-35.21728769938151,-45.3383,-16.181267
22505,POINT (-54.5 -84.5),-32.395164489746094,-42.46758,-13.7956
22506,POINT (-54.5 -83.5),-32.546661376953125,-42.582092,-14.382527
22507,POINT (-54.5 -82.5),-26.79576365152995,-36.857796,-9.111749
22508,POINT (-54.5 -81.5),-25.002950032552082,-35.198708,-7.866437
22509,POINT (-54.5 -80.5),-24.332308451334637,-34.67441,-7.788078
22510,POINT (-54.5 -79.5),-23.679967244466145,-34.17218,-7.708673
22511,POINT (-54.5 -78.5),-23.181625366210938,-33.783947,-7.6611276
22512,POINT (-54.5 -77.5),-23.003445943196613,-33.56015,-7.834963
