latitude,longitude,country_code
72.5,-49.5,GL
73.5,-49.5,GL
74.5,-49.5,GL
75.5,-49.5,GL
76.5,-49.5,GL
77.5,-49.5,GL
78.5,-49.5,GL
79.5,-49.5,GL
80.5,-49.5,GL
81.5,-49.5,GL
82.5,-49.5,
-89.5,-48.5,
-88.5,-48.5,
-87.5,-48.5,
-86.5,-48.5,
-85.5,-48.5,
-84.5,-48.5,
-83.5,-48.5,
-82.5,-48.5,
-81.5,-48.5,
-80.5,-48.5,
-79.5,-48.5,
-78.5,-48.5,
-77.5,-48.5,
-28.5,-48.5,
-27.5,-48.5,BR
-26.5,-48.5,
-25.5,-48.5,
-24.5,-48.5,BR
-23.5,-48.5,BR
-22.5,-48.5,BR
-21.5,-48.5,BR
-20.5,-48.5,BR
-19.5,-48.5,BR
-18.5,-48.5,BR
-17.5,-48.5,BR
-16.5,-48.5,BR
-15.5,-48.5,BR
-14.5,-48.5,BR
-13.5,-48.5,BR
-12.5,-48.5,BR
-11.5,-48.5,BR
-10.5,-48.5,BR
-9.5,-48.5,BR
-8.5,-48.5,BR
-7.5,-48.5,BR
-6.5,-48.5,BR
-5.5,-48.5,BR
-4.5,-48.5,BR
-3.5,-48.5,BR
-2.5,-48.5,BR
-1.5,-48.5,
-0.5,-48.5,BR
61.5,-48.5,GL
62.5,-48.5,GL
63.5,-48.5,GL
64.5,-48.5,GL
65.5,-48.5,GL
66.5,-48.5,GL
67.5,-48.5,GL
68.5,-48.5,GL
69.5,-48.5,GL
70.5,-48.5,GL
71.5,-48.5,GL
72.5,-48.5,GL
73.5,-48.5,GL
74.5,-48.5,GL
75.5,-48.5,GL
76.5,-48.5,GL
77.5,-48.5,GL
78.5,-48.5,GL
79.5,-48.5,GL
80.5,-48.5,GL
81.5,-48.5,GL
82.5,-48.5,GL
-89.5,-47.5,
-88.5,-47.5,
-87.5,-47.5,
-86.5,-47.5,
-85.5,-47.5,
-84.5,-47.5,
-83.5,-47.5,
-82.5,-47.5,
-81.5,-47.5,
-80.5,-47.5,
-79.5,-47.5,
-78.5,-47.5,
-77.5,-47.5,
-24.5,-47.5,BR
-23.5,-47.5,BR
-22.5,-47.5,BR
-21.5,-47.5,BR
-20.5,-47.5,BR
-19.5,-47.5,BR
-18.5,-47.5,BR
-17.5,-47.5,BR
-16.5,-47.5,BR
-15.5,-47.5,BR
-14.5,-47.5,BR
-13.5,-47.5,BR
-12.5,-47.5,BR
-11.5,-47.5,BR
-10.5,-47.5,BR
-9.5,-47.5,BR
-8.5,-47.5,BR
-7.5,-47.5,BR
-6.5,-47.5,BR
-5.5,-47.5,BR
-4.5,-47.5,BR
-3.5,-47.5,BR
-2.5,-47.5,BR
-1.5,-47.5,BR
-0.5,-47.5,
60.5,-47.5,
61.5,-47.5,GL
62.5,-47.5,GL
63.5,-47.5,GL
64.5,-47.5,GL
65.5,-47.5,GL
66.5,-47.5,GL
67.5,-47.5,GL
68.5,-47.5,GL
69.5,-47.5,GL
70.5,-47.5,GL
71.5,-47.5,GL
72.5,-47.5,GL
73.5,-47.5,GL
74.5,-47.5,GL
75.5,-47.5,GL
76.5,-47.5,GL
77.5,-47.5,GL
78.5,-47.5,GL
79.5,-47.5,GL
80.5,-47.5,GL
81.5,-47.5,GL
82.5,-47.5,
-89.5,-46.5,
-88.5,-46.5,
-87.5,-46.5,
-86.5,-46.5,
-85.5,-46.5,
-84.5,-46.5,
-83.5,-46.5,
-82.5,-46.5,
-81.5,-46.5,
-80.5,-46.5,
-79.5,-46.5,
-78.5,-46.5,
-77.5,-46.5,
-24.5,-46.5,
-23.5,-46.5,BR
-22.5,-46.5,BR
-21.5,-46.5,BR
-20.5,-46.5,BR
-19.5,-46.5,BR
-18.5,-46.5,BR
-17.5,-46.5,BR
-16.5,-46.5,BR
-15.5,-46.5,BR
-14.5,-46.5,BR
-13.5,-46.5,BR
-12.5,-46.5,BR
-11.5,-46.5,BR
-10.5,-46.5,BR
-9.5,-46.5,BR
-8.5,-46.5,BR
-7.5,-46.5,BR
-6.5,-46.5,BR
-5.5,-46.5,BR
-4.5,-46.5,BR
-3.5,-46.5,BR
-2.5,-46.5,BR
-1.5,-46.5,BR
-0.5,-46.5,
60.5,-46.5,
61.5,-46.5,GL
62.5,-46.5,GL
63.5,-46.5,GL
64.5,-46.5,GL
65.5,-46.5,GL
66.5,-46.5,GL
67.5,-46.5,GL
68.5,-46.5,GL
69.5,-46.5,GL
70.5,-46.5,GL
71.5,-46.5,GL
72.5,-46.5,GL
73.5,-46.5,GL
74.5,-46.5,GL
75.5,-46.5,GL
76.5,-46.5,GL
77.5,-46.5,GL
78.5,-46.5,GL
79.5,-46.5,GL
80.5,-46.5,GL
81.5,-46.5,GL
82.5,-46.5,GL
83.5,-46.5,
-89.5,-45.5,
-88.5,-45.5,
-87.5,-45.5,
-86.5,-45.5,
-85.5,-45.5,
-84.5,-45.5,
-83.5,-45.5,
-82.5,-45.5,
-81.5,-45.5,
-80.5,-45.5,
-79.5,-45.5,
-78.5,-45.5,
-60.5,-45.5,
-23.5,-45.5,BR
-22.5,-45.5,BR
-21.5,-45.5,BR
-20.5,-45.5,BR
-19.5,-45.5,BR
-18.5,-45.5,BR
-17.5,-45.5,BR
-16.5,-45.5,BR
-15.5,-45.5,BR
-14.5,-45.5,BR
-13.5,-45.5,BR
-12.5,-45.5,BR
-11.5,-45.5,BR
-10.5,-45.5,BR
-9.5,-45.5,BR
-8.5,-45.5,BR
-7.5,-45.5,BR
-6.5,-45.5,BR
-5.5,-45.5,BR
-4.5,-45.5,BR
-3.5,-45.5,BR
-2.5,-45.5,BR
-1.5,-45.5,BR
60.5,-45.5,
61.5,-45.5,GL
62.5,-45.5,GL
63.5,-45.5,GL
64.5,-45.5,GL
65.5,-45.5,GL
66.5,-45.5,GL
67.5,-45.5,GL
68.5,-45.5,GL
69.5,-45.5,GL
70.5,-45.5,GL
71.5,-45.5,GL
72.5,-45.5,GL
73.5,-45.5,GL
74.5,-45.5,GL
75.5,-45.5,GL
76.5,-45.5,GL
77.5,-45.5,GL
78.5,-45.5,GL
79.5,-45.5,GL
80.5,-45.5,GL
81.5,-45.5,GL
82.5,-45.5,GL
83.5,-45.5,
-89.5,-44.5,
-88.5,-44.5,
-87.5,-44.5,
-86.5,-44.5,
-85.5,-44.5,
-84.5,-44.5,
-83.5,-44.5,
-82.5,-44.5,
-81.5,-44.5,
-80.5,-44.5,
-79.5,-44.5,
-78.5,-44.5,
-23.5,-44.5,
-22.5,-44.5,BR
-21.5,-44.5,BR
-20.5,-44.5,BR
-19.5,-44.5,BR
-18.5,-44.5,BR
-17.5,-44.5,BR
-16.5,-44.5,BR
-15.5,-44.5,BR
-14.5,-44.5,BR
-13.5,-44.5,BR
-12.5,-44.5,BR
-11.5,-44.5,BR
-10.5,-44.5,BR
-9.5,-44.5,BR
-8.5,-44.5,BR
-7.5,-44.5,BR
-6.5,-44.5,BR
-5.5,-44.5,BR
-4.5,-44.5,BR
-3.5,-44.5,BR
-2.5,-44.5,
-1.5,-44.5,
60.5,-44.5,
61.5,-44.5,GL
62.5,-44.5,GL
63.5,-44.5,GL
64.5,-44.5,GL
65.5,-44.5,GL
66.5,-44.5,GL
67.5,-44.5,GL
68.5,-44.5,GL
69.5,-44.5,GL
70.5,-44.5,GL
71.5,-44.5,GL
72.5,-44.5,GL
73.5,-44.5,GL
74.5,-44.5,GL
75.5,-44.5,GL
76.5,-44.5,GL
77.5,-44.5,GL
78.5,-44.5,GL
79.5,-44.5,GL
80.5,-44.5,GL
81.5,-44.5,GL
82.5,-44.5,
83.5,-44.5,
-89.5,-43.5,
-88.5,-43.5,
-87.5,-43.5,
-86.5,-43.5,
-85.5,-43.5,
-84.5,-43.5,
-83.5,-43.5,
-82.5,-43.5,
-81.5,-43.5,
-80.5,-43.5,
-79.5,-43.5,
-78.5,-43.5,
-77.5,-43.5,
-22.5,-43.5,BR
-21.5,-43.5,BR
-20.5,-43.5,BR
-19.5,-43.5,BR
-18.5,-43.5,BR
-17.5,-43.5,BR
-16.5,-43.5,BR
-15.5,-43.5,BR
-14.5,-43.5,BR
-13.5,-43.5,BR
-12.5,-43.5,BR
-11.5,-43.5,BR
-10.5,-43.5,BR
-9.5,-43.5,BR
-8.5,-43.5,BR
-7.5,-43.5,BR
-6.5,-43.5,BR
-5.5,-43.5,BR
-4.5,-43.5,BR
-3.5,-43.5,BR
-2.5,-43.5,
59.5,-43.5,
60.5,-43.5,
61.5,-43.5,GL
62.5,-43.5,GL
63.5,-43.5,GL
64.5,-43.5,GL
65.5,-43.5,GL
66.5,-43.5,GL
67.5,-43.5,GL
68.5,-43.5,GL
69.5,-43.5,GL
70.5,-43.5,GL
71.5,-43.5,GL
72.5,-43.5,GL
73.5,-43.5,GL
74.5,-43.5,GL
75.5,-43.5,GL
76.5,-43.5,GL
77.5,-43.5,GL
78.5,-43.5,GL
79.5,-43.5,GL
80.5,-43.5,GL
81.5,-43.5,GL
82.5,-43.5,GL
83.5,-43.5,
-89.5,-42.5,
-88.5,-42.5,
-87.5,-42.5,
-86.5,-42.5,
-85.5,-42.5,
-84.5,-42.5,
-83.5,-42.5,
-82.5,-42.5,
-81.5,-42.5,
-80.5,-42.5,
-79.5,-42.5,
-78.5,-42.5,
-77.5,-42.5,
-22.5,-42.5,BR
-21.5,-42.5,BR
-20.5,-42.5,BR
-19.5,-42.5,BR
-18.5,-42.5,BR
-17.5,-42.5,BR
-16.5,-42.5,BR
-15.5,-42.5,BR
-14.5,-42.5,BR
-13.5,-42.5,BR
-12.5,-42.5,BR
-11.5,-42.5,BR
-10.5,-42.5,BR
-9.5,-42.5,BR
-8.5,-42.5,BR
-7.5,-42.5,BR
-6.5,-42.5,BR
-5.5,-42.5,BR
-4.5,-42.5,BR
-3.5,-42.5,BR
-2.5,-42.5,
61.5,-42.5,
62.5,-42.5,GL
63.5,-42.5,GL
64.5,-42.5,GL
65.5,-42.5,GL
66.5,-42.5,GL
67.5,-42.5,GL
68.5,-42.5,GL
69.5,-42.5,GL
70.5,-42.5,GL
71.5,-42.5,GL
72.5,-42.5,GL
73.5,-42.5,GL
74.5,-42.5,GL
75.5,-42.5,GL
76.5,-42.5,GL
77.5,-42.5,GL
78.5,-42.5,GL
79.5,-42.5,GL
80.5,-42.5,GL
81.5,-42.5,GL
82.5,-42.5,GL
83.5,-42.5,
-89.5,-41.5,
-88.5,-41.5,
-87.5,-41.5,
-86.5,-41.5,
-85.5,-41.5,
-84.5,-41.5,
-83.5,-41.5,
-82.5,-41.5,
-81.5,-41.5,
-80.5,-41.5,
-79.5,-41.5,
-78.5,-41.5,
-77.5,-41.5,
-22.5,-41.5,
-21.5,-41.5,BR
-20.5,-41.5,BR
-19.5,-41.5,BR
-18.5,-41.5,BR
-17.5,-41.5,BR
-16.5,-41.5,BR
-15.5,-41.5,BR
-14.5,-41.5,BR
-13.5,-41.5,BR
-12.5,-41.5,BR
-11.5,-41.5,BR
-10.5,-41.5,BR
-9.5,-41.5,BR
-8.5,-41.5,BR
-7.5,-41.5,BR
-6.5,-41.5,BR
-5.5,-41.5,BR
-4.5,-41.5,BR
-3.5,-41.5,BR
-2.5,-41.5,
62.5,-41.5,
63.5,-41.5,GL
64.5,-41.5,GL
65.5,-41.5,GL
66.5,-41.5,GL
67.5,-41.5,GL
68.5,-41.5,GL
69.5,-41.5,GL
70.5,-41.5,GL
71.5,-41.5,GL
72.5,-41.5,GL
73.5,-41.5,GL
74.5,-41.5,GL
75.5,-41.5,GL
76.5,-41.5,GL
77.5,-41.5,GL
78.5,-41.5,GL
79.5,-41.5,GL
80.5,-41.5,GL
81.5,-41.5,GL
82.5,-41.5,GL
83.5,-41.5,
-89.5,-40.5,
-88.5,-40.5,
-87.5,-40.5,
-86.5,-40.5,
-85.5,-40.5,
-84.5,-40.5,
-83.5,-40.5,
-82.5,-40.5,
-81.5,-40.5,
-80.5,-40.5,
-79.5,-40.5,
-78.5,-40.5,
-77.5,-40.5,
-20.5,-40.5,BR
-19.5,-40.5,BR
-18.5,-40.5,BR
-17.5,-40.5,BR
-16.5,-40.5,BR
-15.5,-40.5,BR
-14.5,-40.5,BR
-13.5,-40.5,BR
-12.5,-40.5,BR
-11.5,-40.5,BR
-10.5,-40.5,BR
-9.5,-40.5,BR
-8.5,-40.5,BR
-7.5,-40.5,BR
-6.5,-40.5,BR
-5.5,-40.5,BR
-4.5,-40.5,BR
-3.5,-40.5,BR
-2.5,-40.5,
63.5,-40.5,
64.5,-40.5,
65.5,-40.5,GL
66.5,-40.5,GL
67.5,-40.5,GL
68.5,-40.5,GL
69.5,-40.5,GL
70.5,-40.5,GL
71.5,-40.5,GL
72.5,-40.5,GL
73.5,-40.5,GL
74.5,-40.5,GL
75.5,-40.5,GL
76.5,-40.5,GL
77.5,-40.5,GL
78.5,-40.5,GL
79.5,-40.5,GL
80.5,-40.5,GL
81.5,-40.5,GL
82.5,-40.5,GL
83.5,-40.5,
-89.5,-39.5,
-88.5,-39.5,
-87.5,-39.5,
-86.5,-39.5,
-85.5,-39.5,
-84.5,-39.5,
-83.5,-39.5,
-82.5,-39.5,
-81.5,-39.5,
-80.5,-39.5,
-79.5,-39.5,
-78.5,-39.5,
-19.5,-39.5,
-18.5,-39.5,
-17.5,-39.5,BR
-16.5,-39.5,BR
-15.5,-39.5,BR
-14.5,-39.5,BR
-13.5,-39.5,BR
-12.5,-39.5,BR
-11.5,-39.5,BR
-10.5,-39.5,BR
-9.5,-39.5,BR
-8.5,-39.5,BR
-7.5,-39.5,BR
-6.5,-39.5,BR
-5.5,-39.5,BR
-4.5,-39.5,BR
-3.5,-39.5,BR
65.5,-39.5,
66.5,-39.5,GL
67.5,-39.5,GL
68.5,-39.5,GL
69.5,-39.5,GL
70.5,-39.5,GL
71.5,-39.5,GL
72.5,-39.5,GL
73.5,-39.5,GL
74.5,-39.5,GL
75.5,-39.5,GL
76.5,-39.5,GL
77.5,-39.5,GL
78.5,-39.5,GL
79.5,-39.5,GL
80.5,-39.5,GL
81.5,-39.5,GL
82.5,-39.5,GL
83.5,-39.5,
-89.5,-38.5,
-88.5,-38.5,
-87.5,-38.5,
-86.5,-38.5,
-85.5,-38.5,
-84.5,-38.5,
-83.5,-38.5,
-82.5,-38.5,
-81.5,-38.5,
-80.5,-38.5,
-79.5,-38.5,
-78.5,-38.5,
-77.5,-38.5,
-13.5,-38.5,
-12.5,-38.5,BR
-11.5,-38.5,BR
-10.5,-38.5,BR
-9.5,-38.5,BR
-8.5,-38.5,BR
-7.5,-38.5,BR
-6.5,-38.5,BR
-5.5,-38.5,BR
-4.5,-38.5,BR
-3.5,-38.5,
65.5,-38.5,
66.5,-38.5,GL
67.5,-38.5,GL
68.5,-38.5,GL
69.5,-38.5,GL
70.5,-38.5,GL
71.5,-38.5,GL
72.5,-38.5,GL
73.5,-38.5,GL
74.5,-38.5,GL
75.5,-38.5,GL
76.5,-38.5,GL
77.5,-38.5,GL
78.5,-38.5,GL
79.5,-38.5,GL
80.5,-38.5,GL
81.5,-38.5,GL
82.5,-38.5,GL
83.5,-38.5,
-89.5,-37.5,
-88.5,-37.5,
-87.5,-37.5,
-86.5,-37.5,
-85.5,-37.5,
-84.5,-37.5,
-83.5,-37.5,
-82.5,-37.5,
-81.5,-37.5,
-80.5,-37.5,
-79.5,-37.5,
-78.5,-37.5,
-77.5,-37.5,
-54.5,-37.5,
-12.5,-37.5,
-11.5,-37.5,BR
-10.5,-37.5,BR
-9.5,-37.5,BR
-8.5,-37.5,BR
-7.5,-37.5,BR
-6.5,-37.5,BR
-5.5,-37.5,BR
-4.5,-37.5,
65.5,-37.5,
66.5,-37.5,GL
67.5,-37.5,GL
68.5,-37.5,GL
69.5,-37.5,GL
70.5,-37.5,GL
71.5,-37.5,GL
72.5,-37.5,GL
73.5,-37.5,GL
74.5,-37.5,GL
75.5,-37.5,GL
76.5,-37.5,GL
77.5,-37.5,GL
78.5,-37.5,GL
79.5,-37.5,GL
80.5,-37.5,GL
81.5,-37.5,GL
82.5,-37.5,GL
83.5,-37.5,
-89.5,-36.5,
-88.5,-36.5,
-87.5,-36.5,
-86.5,-36.5,
-85.5,-36.5,
-84.5,-36.5,
-83.5,-36.5,
-82.5,-36.5,
-81.5,-36.5,
-80.5,-36.5,
-79.5,-36.5,
-78.5,-36.5,
-54.5,-36.5,
-10.5,-36.5,BR
-9.5,-36.5,BR
-8.5,-36.5,BR
-7.5,-36.5,BR
-6.5,-36.5,BR
-5.5,-36.5,BR
65.5,-36.5,
66.5,-36.5,GL
67.5,-36.5,GL
68.5,-36.5,GL
69.5,-36.5,GL
70.5,-36.5,GL
71.5,-36.5,GL
72.5,-36.5,GL
73.5,-36.5,GL
74.5,-36.5,GL
75.5,-36.5,GL
76.5,-36.5,GL
77.5,-36.5,GL
78.5,-36.5,GL
79.5,-36.5,GL
80.5,-36.5,GL
81.5,-36.5,GL
82.5,-36.5,GL
83.5,-36.5,GL
-89.5,-35.5,
-88.5,-35.5,
-87.5,-35.5,
-86.5,-35.5,
-85.5,-35.5,
-84.5,-35.5,
-83.5,-35.5,
-82.5,-35.5,
-81.5,-35.5,
-80.5,-35.5,
-79.5,-35.5,
-78.5,-35.5,
-77.5,-35.5,
-54.5,-35.5,
-9.5,-35.5,
-8.5,-35.5,BR
-7.5,-35.5,BR
-6.5,-35.5,BR
-5.5,-35.5,BR
66.5,-35.5,GL
67.5,-35.5,GL
68.5,-35.5,GL
69.5,-35.5,GL
70.5,-35.5,GL
71.5,-35.5,GL
72.5,-35.5,GL
73.5,-35.5,GL
74.5,-35.5,GL
75.5,-35.5,GL
76.5,-35.5,GL
77.5,-35.5,GL
78.5,-35.5,GL
79.5,-35.5,GL
80.5,-35.5,GL
81.5,-35.5,GL
82.5,-35.5,GL
83.5,-35.5,GL
-89.5,-34.5,
-88.5,-34.5,
-87.5,-34.5,
-86.5,-34.5,
-85.5,-34.5,
-84.5,-34.5,
-83.5,-34.5,
-82.5,-34.5,
-81.5,-34.5,
-80.5,-34.5,
-79.5,-34.5,
-78.5,-34.5,
-77.5,-34.5,
-7.5,-34.5,
66.5,-34.5,GL
67.5,-34.5,GL
68.5,-34.5,GL
69.5,-34.5,GL
70.5,-34.5,GL
71.5,-34.5,GL
72.5,-34.5,GL
73.5,-34.5,GL
74.5,-34.5,GL
75.5,-34.5,GL
76.5,-34.5,GL
77.5,-34.5,GL
78.5,-34.5,GL
79.5,-34.5,GL
80.5,-34.5,GL
81.5,-34.5,GL
82.5,-34.5,GL
83.5,-34.5,GL
-89.5,-33.5,
-88.5,-33.5,
-87.5,-33.5,
-86.5,-33.5,
-85.5,-33.5,
-84.5,-33.5,
-83.5,-33.5,
-82.5,-33.5,
-81.5,-33.5,
-80.5,-33.5,
-79.5,-33.5,
-78.5,-33.5,
-77.5,-33.5,
67.5,-33.5,GL
68.5,-33.5,GL
69.5,-33.5,GL
70.5,-33.5,GL
71.5,-33.5,GL
72.5,-33.5,GL
73.5,-33.5,GL
74.5,-33.5,GL
75.5,-33.5,GL
76.5,-33.5,GL
77.5,-33.5,GL
78.5,-33.5,GL
79.5,-33.5,GL
80.5,-33.5,GL
81.5,-33.5,GL
82.5,-33.5,GL
83.5,-33.5,GL
-89.5,-32.5,
-88.5,-32.5,
-87.5,-32.5,
-86.5,-32.5,
-85.5,-32.5,
-84.5,-32.5,
-83.5,-32.5,
-82.5,-32.5,
-81.5,-32.5,
-80.5,-32.5,
-79.5,-32.5,
-78.5,-32.5,
-77.5,-32.5,
67.5,-32.5,
68.5,-32.5,GL
69.5,-32.5,GL
70.5,-32.5,GL
71.5,-32.5,GL
72.5,-32.5,GL
73.5,-32.5,GL
74.5,-32.5,GL
75.5,-32.5,GL
76.5,-32.5,GL
77.5,-32.5,GL
78.5,-32.5,GL
79.5,-32.5,GL
80.5,-32.5,GL
81.5,-32.5,GL
82.5,-32.5,GL
83.5,-32.5,GL
-89.5,-31.5,
-88.5,-31.5,
-87.5,-31.5,
-86.5,-31.5,
-85.5,-31.5,
-84.5,-31.5,
-83.5,-31.5,
-82.5,-31.5,
-81.5,-31.5,
-80.5,-31.5,
-79.5,-31.5,
-78.5,-31.5,
-77.5,-31.5,
68.5,-31.5,GL
69.5,-31.5,GL
70.5,-31.5,GL
71.5,-31.5,GL
72.5,-31.5,GL
73.5,-31.5,GL
74.5,-31.5,GL
75.5,-31.5,GL
76.5,-31.5,GL
77.5,-31.5,GL
78.5,-31.5,GL
79.5,-31.5,GL
80.5,-31.5,GL
81.5,-31.5,GL
82.5,-31.5,GL
83.5,-31.5,GL
-89.5,-30.5,
-88.5,-30.5,
-87.5,-30.5,
-86.5,-30.5,
-85.5,-30.5,
-84.5,-30.5,
-83.5,-30.5,
-82.5,-30.5,
-81.5,-30.5,
-80.5,-30.5,
-79.5,-30.5,
-78.5,-30.5,
-77.5,-30.5,
-76.5,-30.5,
68.5,-30.5,GL
69.5,-30.5,GL
70.5,-30.5,GL
71.5,-30.5,GL
72.5,-30.5,GL
73.5,-30.5,GL
74.5,-30.5,GL
75.5,-30.5,GL
76.5,-30.5,GL
77.5,-30.5,GL
78.5,-30.5,GL
79.5,-30.5,GL
80.5,-30.5,GL
81.5,-30.5,GL
82.5,-30.5,GL
83.5,-30.5,GL
-89.5,-29.5,
-88.5,-29.5,
-87.5,-29.5,
-86.5,-29.5,
-85.5,-29.5,
-84.5,-29.5,
-83.5,-29.5,
-82.5,-29.5,
-81.5,-29.5,
-80.5,-29.5,
-79.5,-29.5,
-78.5,-29.5,
-77.5,-29.5,
-76.5,-29.5,
68.5,-29.5,GL
69.5,-29.5,GL
70.5,-29.5,GL
71.5,-29.5,GL
72.5,-29.5,GL
73.5,-29.5,GL
74.5,-29.5,GL
75.5,-29.5,GL
76.5,-29.5,GL
77.5,-29.5,GL
78.5,-29.5,GL
79.5,-29.5,GL
80.5,-29.5,GL
81.5,-29.5,GL
82.5,-29.5,GL
83.5,-29.5,GL
-89.5,-28.5,
-88.5,-28.5,
-87.5,-28.5,
-86.5,-28.5,
-85.5,-28.5,
-84.5,-28.5,
-83.5,-28.5,
-82.5,-28.5,
-81.5,-28.5,
-80.5,-28.5,
-79.5,-28.5,
-78.5,-28.5,
-77.5,-28.5,
-76.5,-28.5,
38.5,-28.5,PT
68.5,-28.5,GL
69.5,-28.5,GL
70.5,-28.5,
71.5,-28.5,GL
72.5,-28.5,GL
73.5,-28.5,GL
74.5,-28.5,GL
75.5,-28.5,GL
76.5,-28.5,GL
77.5,-28.5,GL
78.5,-28.5,GL
79.5,-28.5,GL
80.5,-28.5,GL
81.5,-28.5,GL
82.5,-28.5,GL
83.5,-28.5,
-89.5,-27.5,
-88.5,-27.5,
-87.5,-27.5,
-86.5,-27.5,
-85.5,-27.5,
-84.5,-27.5,
-83.5,-27.5,
-82.5,-27.5,
-81.5,-27.5,
-80.5,-27.5,
-79.5,-27.5,
-78.5,-27.5,
-77.5,-27.5,
-76.5,-27.5,
68.5,-27.5,
69.5,-27.5,GL
70.5,-27.5,GL
71.5,-27.5,GL
72.5,-27.5,GL
73.5,-27.5,GL
74.5,-27.5,GL
75.5,-27.5,GL
76.5,-27.5,GL
77.5,-27.5,GL
78.5,-27.5,GL
79.5,-27.5,GL
80.5,-27.5,GL
81.5,-27.5,
82.5,-27.5,GL
83.5,-27.5,
-89.5,-26.5,
-88.5,-26.5,
-87.5,-26.5,
-86.5,-26.5,
-85.5,-26.5,
-84.5,-26.5,
-83.5,-26.5,
-82.5,-26.5,
-81.5,-26.5,
-80.5,-26.5,
-79.5,-26.5,
-78.5,-26.5,
-77.5,-26.5,
-76.5,-26.5,
-75.5,-26.5,
68.5,-26.5,
69.5,-26.5,GL
70.5,-26.5,
71.5,-26.5,
72.5,-26.5,GL
73.5,-26.5,GL
74.5,-26.5,GL
75.5,-26.5,GL
76.5,-26.5,GL
77.5,-26.5,GL
78.5,-26.5,GL
79.5,-26.5,GL
80.5,-26.5,GL
81.5,-26.5,
82.5,-26.5,GL
83.5,-26.5,
-89.5,-25.5,
-88.5,-25.5,
-87.5,-25.5,
-86.5,-25.5,
-85.5,-25.5,
-84.5,-25.5,
-83.5,-25.5,
-82.5,-25.5,
-81.5,-25.5,
-80.5,-25.5,
-79.5,-25.5,
-78.5,-25.5,
-77.5,-25.5,
-76.5,-25.5,
-75.5,-25.5,
17.5,-25.5,
37.5,-25.5,
69.5,-25.5,GL
70.5,-25.5,
71.5,-25.5,GL
72.5,-25.5,GL
73.5,-25.5,GL
74.5,-25.5,GL
75.5,-25.5,GL
76.5,-25.5,GL
77.5,-25.5,GL
78.5,-25.5,GL
79.5,-25.5,GL
80.5,-25.5,GL
81.5,-25.5,GL
82.5,-25.5,GL
-89.5,-24.5,
-88.5,-24.5,
-87.5,-24.5,
-86.5,-24.5,
-85.5,-24.5,
-84.5,-24.5,
-83.5,-24.5,
-82.5,-24.5,
-81.5,-24.5,
-80.5,-24.5,
-79.5,-24.5,
-78.5,-24.5,
-77.5,-24.5,
-76.5,-24.5,
-75.5,-24.5,
65.5,-24.5,IS
69.5,-24.5,GL
70.5,-24.5,
71.5,-24.5,GL
72.5,-24.5,
73.5,-24.5,
74.5,-24.5,GL
75.5,-24.5,GL
76.5,-24.5,GL
77.5,-24.5,GL
78.5,-24.5,GL
79.5,-24.5,GL
80.5,-24.5,GL
81.5,-24.5,GL
82.5,-24.5,GL
-89.5,-23.5,
-88.5,-23.5,
-87.5,-23.5,
-86.5,-23.5,
-85.5,-23.5,
-84.5,-23.5,
-83.5,-23.5,
-82.5,-23.5,
-81.5,-23.5,
-80.5,-23.5,
-79.5,-23.5,
-78.5,-23.5,
-77.5,-23.5,
-76.5,-23.5,
-75.5,-23.5,
-74.5,-23.5,
15.5,-23.5,
64.5,-23.5,
65.5,-23.5,IS
66.5,-23.5,
69.5,-23.5,
70.5,-23.5,GL
71.5,-23.5,GL
72.5,-23.5,GL
73.5,-23.5,GL
74.5,-23.5,GL
75.5,-23.5,GL
76.5,-23.5,GL
77.5,-23.5,GL
78.5,-23.5,GL
79.5,-23.5,GL
80.5,-23.5,GL
81.5,-23.5,GL
82.5,-23.5,GL
-89.5,-22.5,
-88.5,-22.5,
-87.5,-22.5,
-86.5,-22.5,
-85.5,-22.5,
-84.5,-22.5,
-83.5,-22.5,
-82.5,-22.5,
-81.5,-22.5,
-80.5,-22.5,
-79.5,-22.5,
-78.5,-22.5,
-77.5,-22.5,
-76.5,-22.5,
-75.5,-22.5,
-74.5,-22.5,
16.5,-22.5,
63.5,-22.5,
64.5,-22.5,
65.5,-22.5,
66.5,-22.5,
70.5,-22.5,
71.5,-22.5,
72.5,-22.5,GL
73.5,-22.5,GL
74.5,-22.5,GL
75.5,-22.5,GL
76.5,-22.5,GL
77.5,-22.5,GL
78.5,-22.5,GL
79.5,-22.5,GL
80.5,-22.5,GL
81.5,-22.5,GL
82.5,-22.5,GL
-89.5,-21.5,
-88.5,-21.5,
-87.5,-21.5,
-86.5,-21.5,
-85.5,-21.5,
-84.5,-21.5,
-83.5,-21.5,
-82.5,-21.5,
-81.5,-21.5,
-80.5,-21.5,
-79.5,-21.5,
-78.5,-21.5,
-77.5,-21.5,
-76.5,-21.5,
-75.5,-21.5,
-74.5,-21.5,
63.5,-21.5,
64.5,-21.5,IS
65.5,-21.5,IS
66.5,-21.5,
70.5,-21.5,
71.5,-21.5,
73.5,-21.5,GL
74.5,-21.5,GL
75.5,-21.5,
76.5,-21.5,
77.5,-21.5,GL
78.5,-21.5,GL
79.5,-21.5,GL
80.5,-21.5,GL
81.5,-21.5,
-89.5,-20.5,
-88.5,-20.5,
-87.5,-20.5,
-86.5,-20.5,
-85.5,-20.5,
-84.5,-20.5,
-83.5,-20.5,
-82.5,-20.5,
